"Format","MoTeC CSV",,,"Workbook","Samples"
"Venue","Interlagos",,,"Worksheet","Graph"
"Vehicle","BoxerCup: Eric Monteiro #8",,,"Vehicle Desc","BoxerCup: Eric Monteiro #8"
"Driver","Ohira",,,"Engine ID",""
"Device","ADL"
"Comment","(Exported from rFactor Data Acquisition Plugin v1.3.2.0)",,,"Session",""
"Log Date","26/10/2020",,,"Origin Time","223.173","s"
"Log Time","19:43",,,"Start Time","223.184","s"
"Sample Rate","51.200","Hz",,"End Time","319.297","s"
"Duration","96.113","s",,"Start Distance","8939","m"
"Range","Lap 2",,,"End Distance","13176","m"

"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"s","m","km/h","%","%","%","","G","","mm"


"28.262","1372","109.6","61.56","0.00","-17.86","3","1.4821","0","45.99"
"28.281","1373","109.9","61.89","0.00","-17.86","3","1.4749","0","45.98"
"28.301","1373","110.1","61.96","0.00","-17.86","3","1.4896","0","45.84"
"28.320","1374","110.3","61.96","0.00","-17.86","3","1.4936","0","45.60"
"28.340","1375","110.6","61.96","0.00","-17.86","3","1.4860","0","45.33"
"28.359","1375","110.8","61.96","0.00","-17.86","3","1.4753","0","45.09"
"28.379","1376","111.0","61.96","0.00","-17.86","3","1.4618","0","44.87"
"28.398","1376","111.3","61.96","0.00","-17.86","3","1.4397","0","44.66"
"28.418","1377","111.5","61.96","0.00","-17.87","3","1.4102","0","44.46"
"28.438","1378","111.8","61.96","0.00","-17.87","3","1.3751","0","44.30"
"28.457","1378","112.0","61.96","0.00","-17.91","3","1.3554","0","44.17"
"28.477","1379","112.3","61.96","0.00","-17.95","3","1.3592","0","44.08"
"28.496","1379","112.5","61.96","0.00","-18.00","3","1.3802","0","44.15"
"28.516","1380","112.7","61.96","0.00","-18.06","3","1.3978","0","44.44"
"28.535","1381","112.9","61.96","0.00","-18.13","3","1.4047","0","44.96"
"28.555","1381","113.2","61.96","0.00","-18.22","3","1.4215","0","45.68"
"28.574","1382","113.4","61.97","0.00","-18.25","3","1.4585","0","46.55"
"28.594","1383","113.6","63.01","0.00","-18.25","3","1.4935","0","47.43"
"28.613","1383","113.8","63.74","0.00","-18.25","3","1.5051","0","48.11"
"28.633","1384","114.1","64.69","0.00","-18.25","3","1.5005","0","48.46"
"28.652","1384","114.3","66.35","0.00","-18.25","3","1.4884","0","48.47"
"28.672","1385","114.6","67.84","0.00","-18.25","3","1.4783","0","48.16"
"28.691","1386","114.8","68.58","0.00","-18.25","3","1.4815","0","47.67"
"28.711","1386","115.1","69.42","0.00","-18.25","3","1.5091","0","47.16"
"28.730","1387","115.3","71.39","0.00","-18.25","3","1.5640","0","46.87"
"28.750","1388","115.6","71.39","0.00","-18.25","3","1.5987","0","46.89"
"28.770","1388","115.9","72.33","0.00","-18.25","3","1.6232","0","47.25"
"28.789","1389","116.1","73.10","0.00","-18.25","3","1.6425","0","47.80"
"28.809","1389","116.4","73.57","0.00","-18.25","3","1.6297","0","48.40"
"28.828","1390","116.7","73.92","0.00","-18.25","3","1.6072","0","48.93"
"28.848","1391","116.9","74.26","0.00","-18.24","3","1.6068","0","49.31"
"28.867","1391","117.2","74.53","0.00","-18.20","3","1.6327","0","49.55"
"28.887","1392","117.4","74.53","0.00","-18.14","3","1.6655","0","49.73"
"28.906","1393","117.7","74.53","0.00","-17.99","3","1.7199","0","49.90"
"28.926","1393","118.0","74.53","0.00","-17.77","3","1.7043","0","50.06"
"28.945","1394","118.2","74.53","0.00","-17.33","3","1.6991","0","50.01"
"28.965","1395","118.5","74.99","0.00","-16.70","3","1.6783","0","49.68"
"28.984","1395","118.8","75.69","0.00","-15.81","3","1.6665","0","49.13"
"29.004","1396","119.1","76.24","0.00","-14.57","3","1.6550","0","48.46"
"29.023","1397","119.3","76.76","0.00","-12.99","3","1.6190","0","47.79"
"29.043","1397","119.6","77.84","0.00","-11.18","3","1.5762","0","47.32"
"29.063","1398","119.9","79.22","0.00","-8.82","3","1.5294","0","47.12"
"29.082","1398","120.2","79.58","0.00","-6.39","3","1.4635","0","47.04"
"29.102","1399","120.6","81.39","0.00","-4.11","3","1.3957","0","46.86"
"29.121","1400","120.9","83.71","0.00","-2.19","3","1.3192","0","46.49"
"29.141","1400","121.2","84.93","0.00","-0.79","3","1.2411","0","45.98"
"29.160","1401","121.6","85.27","0.00","0.19","3","1.1825","0","45.35"
"29.180","1402","122.0","86.03","0.00","0.87","3","1.1493","0","44.64"
"29.199","1402","122.3","87.47","0.00","1.16","3","1.1144","0","43.95"
"29.219","1403","122.7","87.47","0.00","1.09","3","1.0420","0","43.42"
"29.238","1404","123.1","87.47","0.00","0.68","3","0.9819","0","43.22"
"29.258","1404","123.5","87.47","0.00","0.05","3","0.9392","0","43.15"
"29.277","1405","123.9","87.47","0.00","-0.59","3","0.8659","0","43.12"
"29.297","1406","124.3","88.11","0.00","-1.25","3","0.7719","0","43.17"
"29.316","1407","124.6","89.80","0.00","-1.88","3","0.6884","0","43.18"
"29.336","1407","125.0","91.86","0.00","-2.46","3","0.6197","0","42.96"
"29.355","1408","125.4","93.58","0.00","-2.94","3","0.5453","0","42.52"
"29.375","1409","125.8","96.57","0.00","-3.35","3","0.4768","0","42.05"
"29.395","1409","126.2","97.94","0.00","-3.79","3","0.4250","0","41.52"
"29.414","1410","126.7","99.64","0.00","-4.25","3","0.4147","0","40.92"
"29.434","1411","127.1","100.00","0.00","-4.65","3","0.3998","0","40.35"
"29.453","1411","127.5","100.00","0.00","-4.98","3","0.3940","0","39.96"
"29.473","1412","127.9","100.00","0.00","-5.24","3","0.4186","0","39.59"
"29.492","1413","128.3","100.00","0.00","-5.41","3","0.4570","0","39.27"
"29.512","1413","128.7","100.00","0.00","-5.50","3","0.4822","0","39.21"
"29.531","1414","129.1","100.00","0.00","-5.52","3","0.5152","0","39.49"
"29.551","1415","129.5","100.00","0.00","-5.52","3","0.5598","0","40.15"
"29.570","1416","129.9","100.00","0.00","-5.56","3","0.6104","0","41.10"
"29.590","1416","130.3","100.00","0.00","-5.65","3","0.6567","0","42.33"
"29.609","1417","130.7","100.00","0.00","-5.73","3","0.7321","0","43.51"
"29.629","1418","131.1","100.00","0.00","-5.79","3","0.7851","0","44.57"
"29.648","1418","131.5","100.00","0.00","-5.83","3","0.8155","0","45.41"
"29.668","1419","131.9","100.00","0.00","-5.84","3","0.8539","0","45.83"
"29.688","1420","132.3","100.00","0.00","-5.84","3","0.8826","0","45.73"
"29.707","1421","132.7","100.00","0.00","-5.84","3","0.8659","0","45.17"
"29.727","1421","133.1","100.00","0.00","-5.84","3","0.8421","0","44.21"
"29.746","1422","133.4","100.00","0.00","-5.84","3","0.8301","0","43.06"
"29.766","1423","133.8","100.00","0.00","-5.84","3","0.8131","0","42.20"
"29.785","1423","134.3","100.00","0.00","-5.84","3","0.7956","0","41.60"
"29.805","1424","134.6","100.00","0.00","-5.84","3","0.7796","0","41.24"
"29.824","1425","135.0","100.00","0.00","-5.84","3","0.7577","0","41.14"
"29.844","1426","135.4","100.00","0.00","-5.84","3","0.7345","0","41.17"
"29.863","1426","135.8","100.00","0.00","-5.84","3","0.7640","0","40.98"
"29.883","1427","136.2","100.00","0.00","-5.84","3","0.7470","0","40.80"
"29.902","1428","136.6","100.00","0.00","-5.85","3","0.7241","0","40.39"
"29.922","1429","136.9","100.00","0.00","-5.87","3","0.7384","0","39.82"
"29.941","1429","137.3","100.00","0.00","-5.93","3","0.7659","0","39.22"
"29.961","1430","137.7","100.00","0.00","-6.03","3","0.7893","0","38.79"
"29.980","1431","138.1","100.00","0.00","-6.16","3","0.8256","0","38.82"
"30.000","1432","138.4","100.00","0.00","-6.29","3","0.8945","0","39.53"
"30.020","1432","138.8","100.00","0.00","-6.38","3","0.9577","0","40.81"
"30.039","1433","139.1","100.00","0.00","-6.42","3","1.0088","0","42.64"
"30.059","1434","139.5","100.00","0.00","-6.44","3","1.0837","0","44.19"
"30.078","1435","139.8","100.00","0.00","-6.44","3","1.1220","0","45.35"
"30.098","1435","140.2","100.00","0.00","-6.44","3","1.1323","0","45.87"
"30.117","1436","140.6","100.00","0.00","-6.44","3","1.1279","0","45.57"
"30.137","1437","140.9","100.00","0.00","-6.44","3","1.0979","0","44.39"
"30.156","1438","141.3","100.00","0.00","-6.48","3","1.0218","0","42.56"
"30.176","1439","141.7","100.00","0.00","-6.56","3","0.9191","0","40.68"
"30.195","1439","142.1","100.00","0.00","-6.70","3","0.9245","0","38.93"
"30.215","1440","142.4","100.00","0.00","-6.86","3","0.9073","0","38.21"
"30.234","1441","142.8","100.00","0.00","-7.04","3","0.9268","0","38.66"
"30.254","1442","143.1","100.00","0.00","-7.20","3","0.9709","0","40.66"
"30.273","1442","143.4","100.00","0.00","-7.27","3","1.0484","0","43.35"
"30.293","1443","143.7","100.00","0.00","-7.26","3","1.1501","0","45.98"
"30.313","1444","144.1","100.00","0.00","-7.18","3","1.2321","0","48.11"
"30.332","1445","144.4","100.00","0.00","-7.05","3","1.2571","0","49.39"
"30.352","1446","144.8","100.00","0.00","-6.84","3","1.3079","0","49.98"
"30.371","1446","145.1","100.00","0.00","-6.60","3","1.2804","0","49.59"
"30.391","1447","145.4","100.00","0.00","-6.38","3","1.2890","0","48.41"
"30.410","1448","145.8","100.00","0.00","-6.20","3","1.2367","0","46.91"
"30.430","1449","146.1","100.00","0.00","-6.10","3","1.1838","0","45.08"
"30.449","1450","146.5","100.00","0.00","-6.06","3","1.1166","0","43.39"
"30.469","1450","146.8","100.00","0.00","-6.06","3","1.0063","0","41.97"
"30.488","1451","147.2","100.00","0.00","-6.07","3","0.9067","0","40.53"
"30.508","1452","147.5","100.00","0.00","-6.08","3","0.9373","0","39.72"
"30.527","1453","147.8","100.00","0.00","-6.08","0","0.9728","0","40.17"
"30.547","1454","147.8","100.00","0.00","-6.03","0","0.9899","0","41.65"
"30.566","1454","147.8","100.00","0.00","-5.93","0","1.0252","0","44.42"
"30.586","1455","147.8","100.00","0.00","-5.76","0","1.0848","0","47.76"
"30.605","1456","147.8","100.00","0.00","-5.49","0","1.1214","0","50.82"
"30.625","1457","148.0","100.00","0.00","-5.13","4","1.1337","0","52.79"
"30.645","1458","148.4","100.00","0.00","-4.65","4","1.1558","0","53.26"
"30.664","1458","148.8","100.00","0.00","-4.08","4","1.1531","0","52.55"
"30.684","1459","149.1","100.00","0.00","-3.50","4","1.1037","0","50.69"
"30.703","1460","149.4","100.00","0.00","-3.02","4","1.0666","0","48.36"
"30.723","1461","149.7","100.00","0.00","-2.62","4","1.0326","0","46.93"
"30.742","1462","150.1","100.00","0.00","-2.37","4","0.9898","0","46.47"
"30.762","1463","150.4","100.00","0.00","-2.30","4","0.9418","0","46.59"
"30.781","1463","150.7","100.00","0.00","-2.37","4","0.8940","0","46.94"
"30.801","1464","151.0","100.00","0.00","-2.55","4","0.8478","0","47.40"
"30.820","1465","151.3","100.00","0.00","-2.82","4","0.8002","0","47.91"
"30.840","1466","151.7","100.00","0.00","-3.16","4","0.7388","0","48.06"
"30.859","1467","152.0","100.00","0.00","-3.55","4","0.6900","0","47.30"
"30.879","1467","152.3","100.00","0.00","-3.96","4","0.6594","0","46.06"
"30.898","1468","152.7","100.00","0.00","-4.39","4","0.6367","0","44.96"
"30.918","1469","153.0","100.00","0.00","-4.79","4","0.6237","0","44.28"
"30.938","1470","153.3","100.00","0.00","-5.14","4","0.6343","0","44.11"
"30.957","1471","153.6","100.00","0.00","-5.47","4","0.6735","0","44.47"
"30.977","1472","153.9","100.00","0.00","-5.76","4","0.7272","0","45.36"
"30.996","1473","154.2","100.00","0.00","-5.99","4","0.7871","0","46.73"
"31.016","1473","154.5","100.00","0.00","-6.18","4","0.8535","0","48.24"
"31.035","1474","154.8","100.00","0.00","-6.27","4","0.8943","0","49.34"
"31.055","1475","155.1","100.00","0.00","-6.34","4","0.9470","0","49.89"
"31.074","1476","155.4","100.00","0.00","-6.41","4","0.9865","0","49.95"
"31.094","1477","155.7","100.00","0.00","-6.50","4","1.0169","0","49.74"
"31.113","1478","156.0","100.00","0.00","-6.62","4","1.0563","0","49.51"
"31.133","1478","156.3","100.00","0.00","-6.72","4","1.1000","0","49.53"
"31.152","1479","156.6","100.00","0.00","-6.84","4","1.1128","0","49.83"
"31.172","1480","156.9","100.00","0.00","-6.99","4","1.1465","0","50.28"
"31.191","1481","157.2","100.00","0.00","-7.08","4","1.1386","0","50.66"
"31.211","1482","157.5","100.00","0.00","-7.14","4","1.1361","0","50.67"
"31.230","1483","157.8","100.00","0.00","-7.17","4","1.1405","0","50.39"
"31.250","1484","158.1","100.00","0.00","-7.19","4","1.1251","0","50.00"
"31.270","1484","158.4","100.00","0.00","-7.21","4","1.1040","0","49.44"
"31.289","1485","158.7","100.00","0.00","-7.23","4","1.0974","0","48.56"
"31.309","1486","159.0","100.00","0.00","-7.24","4","1.0633","0","47.45"
"31.328","1487","159.3","100.00","0.00","-7.24","4","1.0846","0","46.42"
"31.348","1488","159.5","100.00","0.00","-7.18","4","1.0718","0","45.74"
"31.367","1489","159.8","100.00","0.00","-7.02","4","1.1115","0","45.58"
"31.387","1490","160.1","100.00","0.00","-6.69","4","1.1414","0","45.98"
"31.406","1491","160.3","100.00","0.00","-6.22","4","1.1816","0","46.94"
"31.426","1491","160.6","100.00","0.00","-5.68","4","1.2247","0","48.32"
"31.445","1492","160.9","100.00","0.00","-5.16","4","1.2545","0","49.84"
"31.465","1493","161.1","100.00","0.00","-4.68","4","1.2950","0","51.15"
"31.484","1494","161.4","100.00","0.00","-4.37","4","1.3127","0","52.18"
"31.504","1495","161.7","100.00","0.00","-4.26","4","1.3257","0","52.79"
"31.523","1496","162.0","100.00","0.00","-4.30","4","1.3117","0","53.01"
"31.543","1497","162.2","100.00","0.00","-4.48","4","1.2836","0","52.78"
"31.563","1498","162.5","100.00","0.00","-4.76","4","1.2390","0","52.09"
"31.582","1498","162.8","100.00","0.00","-5.12","4","1.1907","0","51.06"
"31.602","1499","163.1","100.00","0.00","-5.53","4","1.1437","0","49.85"
"31.621","1500","163.4","100.00","0.00","-5.95","4","1.0911","0","48.65"
"31.641","1501","163.6","100.00","0.00","-6.41","4","1.0619","0","47.71"
"31.660","1502","163.9","100.00","0.00","-6.88","4","1.0239","0","47.13"
"31.680","1503","164.2","100.00","0.00","-7.32","4","1.0237","0","46.95"
"31.699","1504","164.5","100.00","0.00","-7.75","4","1.0452","0","47.16"
"31.719","1505","164.7","100.00","0.00","-8.13","4","1.0939","0","47.72"
"31.738","1506","165.0","100.00","0.00","-8.44","4","1.1526","0","48.52"
"31.758","1507","165.2","100.00","0.00","-8.69","4","1.2114","0","49.44"
"31.777","1507","165.4","100.00","0.00","-8.84","4","1.2787","0","50.43"
"31.797","1508","165.7","100.00","0.00","-8.89","4","1.3539","0","51.44"
"31.816","1509","165.9","100.00","0.00","-8.89","4","1.4062","0","52.24"
"31.836","1510","166.2","100.00","0.00","-8.89","4","1.4636","0","52.68"
"31.855","1511","166.4","100.00","0.00","-8.89","4","1.4964","0","53.01"
"31.875","1512","166.6","100.00","0.00","-8.89","4","1.4991","0","53.14"
"31.895","1513","166.9","100.00","0.00","-8.89","4","1.4797","0","52.58"
"31.914","1514","167.1","100.00","0.00","-8.93","4","1.4574","0","51.41"
"31.934","1515","167.4","100.00","0.00","-9.04","4","1.4405","0","50.30"
"31.953","1516","167.6","100.00","0.00","-9.21","4","1.4170","0","49.68"
"31.973","1517","167.8","100.00","0.00","-9.42","4","1.4299","0","49.17"
"31.992","1517","168.1","100.00","0.00","-9.63","4","1.4721","0","49.41"
"32.012","1518","168.3","100.00","0.00","-9.81","4","1.4332","0","49.75"
"32.031","1519","168.5","100.00","0.00","-9.95","4","1.4613","0","49.79"
"32.051","1520","168.7","100.00","0.00","-10.02","4","1.4635","0","49.50"
"32.070","1521","168.9","100.00","0.00","-10.04","4","1.4435","0","48.91"
"32.090","1522","169.2","100.00","0.00","-10.04","4","1.4585","0","48.16"
"32.109","1523","169.4","100.00","0.00","-10.04","4","1.4741","0","47.60"
"32.129","1524","169.6","100.00","0.00","-10.04","4","1.4680","0","47.54"
"32.148","1525","169.8","100.00","0.00","-10.00","4","1.5448","0","47.92"
"32.168","1526","170.0","100.00","0.00","-9.90","4","1.5238","0","48.55"
"32.188","1527","170.2","100.00","0.00","-9.74","4","1.5522","0","49.10"
"32.207","1528","170.4","100.00","0.00","-9.55","4","1.5574","0","49.29"
"32.227","1529","170.6","100.00","0.00","-9.35","4","1.5703","0","49.20"
"32.246","1529","170.8","100.00","0.00","-9.17","4","1.6091","0","49.06"
"32.266","1530","171.0","100.00","0.00","-9.01","4","1.6223","0","49.06"
"32.285","1531","171.2","100.00","0.00","-8.86","4","1.6738","0","49.29"
"32.305","1532","171.4","100.00","0.00","-8.69","4","1.6637","0","49.45"
"32.324","1533","171.6","100.00","0.00","-8.51","4","1.6353","0","49.69"
"32.344","1534","171.8","100.00","0.00","-8.40","4","1.6208","0","49.73"
"32.363","1535","172.0","100.00","0.00","-8.38","4","1.6343","0","49.59"
"32.383","1536","172.2","100.00","0.00","-8.44","4","1.6323","0","49.52"
"32.402","1537","172.4","100.00","0.00","-8.57","4","1.6150","0","49.68"
"32.422","1538","172.6","100.00","0.00","-8.76","4","1.6306","0","50.02"
"32.441","1539","172.8","100.00","0.00","-8.99","4","1.6745","0","50.55"
"32.461","1540","172.9","100.00","0.00","-9.24","4","1.6609","0","51.20"
"32.480","1541","173.1","100.00","0.00","-9.53","4","1.6695","0","51.54"
"32.500","1542","173.3","100.00","0.00","-9.78","4","1.6871","0","51.41"
"32.520","1543","173.5","100.00","0.00","-10.01","4","1.6662","0","50.84"
"32.539","1544","173.7","100.00","0.00","-10.23","4","1.6236","0","49.94"
"32.559","1545","173.9","100.00","0.00","-10.45","4","1.5764","0","48.91"
"32.578","1545","174.1","100.00","0.00","-10.67","4","1.5444","0","47.95"
"32.598","1546","174.3","100.00","0.00","-10.87","4","1.5620","0","47.27"
"32.617","1547","174.4","100.00","0.00","-11.06","4","1.5683","0","47.09"
"32.637","1548","174.6","100.00","0.00","-11.20","4","1.5904","0","47.57"
"32.656","1549","174.8","100.00","0.00","-11.28","4","1.5897","0","48.53"
"32.676","1550","174.9","100.00","0.00","-11.30","4","1.6259","0","49.77"
"32.695","1551","175.1","100.00","0.00","-11.31","4","1.6594","0","50.97"
"32.715","1552","175.3","100.00","0.00","-11.30","4","1.6815","0","51.77"
"32.734","1553","175.4","100.00","0.00","-11.26","4","1.6944","0","51.95"
"32.754","1554","175.6","100.00","0.00","-11.18","4","1.6775","0","51.43"
"32.773","1555","175.8","100.00","0.00","-11.06","4","1.6569","0","50.31"
"32.793","1556","176.0","100.00","0.00","-10.95","4","1.6245","0","48.90"
"32.813","1557","176.2","100.00","0.00","-10.86","4","1.5630","0","47.48"
"32.832","1558","176.3","100.00","0.00","-10.83","4","1.4946","0","46.01"
"32.852","1559","176.5","100.00","0.00","-10.83","4","1.3896","0","44.44"
"32.871","1560","176.7","100.00","0.00","-10.83","4","1.3000","0","42.90"
"32.891","1561","176.9","100.00","0.00","-10.83","4","1.2509","0","41.61"
"32.910","1562","177.1","100.00","0.00","-10.83","4","1.2146","0","40.82"
"32.930","1563","177.3","100.00","0.00","-10.83","4","1.2380","0","40.63"
"32.949","1564","177.4","100.00","0.00","-10.83","4","1.2719","0","41.07"
"32.969","1565","177.6","100.00","0.00","-10.83","4","1.3232","0","41.97"
"32.988","1566","177.8","100.00","0.00","-10.80","4","1.4203","0","43.52"
"33.008","1567","177.9","100.00","0.00","-10.75","4","1.4826","0","45.44"
"33.027","1568","178.1","100.00","0.00","-10.64","4","1.5377","0","47.21"
"33.047","1569","178.2","100.00","0.00","-10.47","4","1.6035","0","48.48"
"33.066","1570","178.4","100.00","0.00","-10.22","4","1.6481","0","49.15"
"33.086","1570","178.5","100.00","0.00","-9.87","4","1.6618","0","49.21"
"33.105","1571","178.7","100.00","0.00","-9.44","4","1.7068","0","48.77"
"33.125","1572","178.8","100.00","0.00","-9.04","4","1.6816","0","48.02"
"33.145","1573","179.0","100.00","0.00","-8.65","4","1.6427","0","47.21"
"33.164","1574","179.1","100.00","0.00","-8.29","4","1.6212","0","46.49"
"33.184","1575","179.3","100.00","0.00","-8.02","4","1.6024","0","45.96"
"33.203","1576","179.5","100.00","0.00","-7.86","4","1.5889","0","45.73"
"33.223","1577","179.6","100.00","0.00","-7.80","4","1.5874","0","45.83"
"33.242","1578","179.8","100.00","0.00","-7.80","4","1.5722","0","46.16"
"33.262","1579","179.9","100.00","0.00","-7.81","4","1.5157","0","46.49"
"33.281","1580","180.1","100.00","0.00","-7.81","4","1.4687","0","46.35"
"33.301","1581","180.2","100.00","0.00","-7.81","4","1.4807","0","45.72"
"33.320","1582","180.4","100.00","0.00","-7.81","4","1.4689","0","44.81"
"33.340","1583","180.6","100.00","0.00","-7.81","4","1.4482","0","43.91"
"33.359","1584","180.7","100.00","0.00","-7.81","4","1.4385","0","43.35"
"33.379","1585","180.9","100.00","0.00","-7.78","4","1.4435","0","43.32"
"33.398","1586","181.0","100.00","0.00","-7.68","4","1.4587","0","43.74"
"33.418","1587","181.2","100.00","0.00","-7.48","4","1.4755","0","44.45"
"33.438","1588","181.3","100.00","0.00","-7.17","4","1.4528","0","45.37"
"33.457","1589","181.5","100.00","0.00","-6.73","4","1.5386","0","46.27"
"33.477","1590","181.6","100.00","0.00","-6.27","4","1.5847","0","46.99"
"33.496","1591","181.6","100.00","0.00","-5.77","0","1.6293","0","47.52"
"33.516","1592","181.6","100.00","0.00","-5.32","0","1.6521","0","47.83"
"33.535","1593","181.4","100.00","0.00","-4.98","0","1.6302","0","47.96"
"33.555","1594","181.3","100.00","0.00","-4.73","0","1.5736","0","47.98"
