,Distance,Turn Radius
3246,2692.0,-26.59484
3247,2693.0,-26.849882
3248,2693.0,-26.997446
3249,2694.0,-25.611168
3250,2694.0,-28.499014
3251,2694.0,-26.651093
3252,2695.0,-26.015133
3253,2695.0,-27.770575
3254,2696.0,-27.46265
3255,2696.0,-27.77507
3256,2697.0,-28.477442
3257,2697.0,-27.81525
3258,2697.0,-26.782503
3259,2698.0,-28.886349
3260,2698.0,-26.47815
3261,2699.0,-26.097366
3262,2699.0,-26.82078
3263,2700.0,-24.77668
3264,2700.0,-23.808949
3265,2700.0,-24.141468
3266,2701.0,-22.945219
3267,2701.0,-23.497284
3268,2702.0,-24.878002
3269,2702.0,-25.900574
3270,2702.0,-26.996708
3271,2703.0,-27.893063
3272,2703.0,-29.242538
3273,2704.0,-30.903872
3274,2704.0,-32.291866
3275,2705.0,-33.045692
3276,2705.0,-34.426598
3277,2705.0,-34.27621
3278,2706.0,-34.04504
3279,2706.0,-34.208443
3280,2707.0,-34.0063
3281,2707.0,-33.559345
3282,2708.0,-33.4814
3283,2708.0,-33.632645
3284,2708.0,-33.04864
3285,2709.0,-32.80188
3286,2709.0,-33.365433
3287,2710.0,-33.26835
3288,2710.0,-33.788467
3289,2711.0,-34.28113
3290,2711.0,-34.516853
3291,2711.0,-35.028107
3292,2712.0,-35.219463
3293,2712.0,-36.083206
3294,2713.0,-36.88121
3295,2713.0,-37.67868
3296,2714.0,-38.468914
3297,2714.0,-38.828648
3298,2715.0,-38.874832
3299,2715.0,-39.506836
3300,2715.0,-39.617302
3301,2716.0,-41.231377
3302,2716.0,-42.391125
3303,2717.0,-43.414135
3304,2717.0,-43.99305
3305,2718.0,-44.101536
3306,2718.0,-44.89893
3307,2719.0,-47.351593
3308,2719.0,-50.4329
3309,2719.0,-53.002327
3310,2720.0,-54.41392
3311,2720.0,-57.34167
3312,2721.0,-61.466248
3313,2721.0,-67.47491
3314,2722.0,-75.20367
3315,2722.0,-83.17772
3316,2723.0,-90.46879
3317,2723.0,-97.649956
3318,2724.0,-104.61922
3319,2724.0,-112.607666
3320,2724.0,-118.678604
3321,2725.0,-122.664
3322,2725.0,-126.31034
3323,2726.0,-128.50311
3324,2726.0,-128.25398
3325,2727.0,-127.20192
3326,2727.0,-118.43208
3327,2728.0,-111.4918
3328,2728.0,-105.75087
3329,2729.0,-100.866615
3330,2729.0,-107.73406
3331,2730.0,-118.937164
3332,2730.0,-111.69618
3333,2731.0,-100.32585
3334,2731.0,-95.27182
3335,2732.0,-93.33847
3336,2732.0,-91.53735
3337,2733.0,-90.33395
3338,2733.0,-90.87337
3339,2734.0,-93.97543
3340,2734.0,-99.36392
3341,2735.0,-107.2443
3342,2735.0,-115.9814
3343,2736.0,-126.57056
3344,2736.0,-136.75969
3345,2737.0,-146.61333
3346,2737.0,-155.24596
3347,2738.0,-161.57187
3348,2739.0,-164.37285
3349,2739.0,-164.70084
3350,2740.0,-166.08147
3351,2740.0,-169.0038
3352,2741.0,-175.06781
3353,2741.0,-178.17499
3354,2742.0,-180.33629
3355,2742.0,-183.98453
3356,2743.0,-190.95172
3357,2744.0,-202.29588
3358,2744.0,-214.3101
3359,2745.0,-221.80817
3360,2745.0,-229.3983
3361,2746.0,-242.04716
3362,2746.0,-252.78069
3363,2747.0,-263.41922
3364,2748.0,-278.79343
3365,2748.0,-297.59354
3366,2749.0,-303.76752
3367,2749.0,-307.81958
3368,2750.0,-332.6449
3369,2751.0,-364.48816
3370,2751.0,-392.3323
3371,2752.0,-436.95728
3372,2752.0,-504.6472
3373,2753.0,-578.2419
3374,2754.0,-678.20935
3375,2754.0,-918.5968
3376,2755.0,-1207.3209
3377,2755.0,-2145.2522
3378,2756.0,-4690.9844
3379,2757.0,60129.383
3380,2757.0,3914.0134
3381,2758.0,2172.3918
3382,2758.0,1551.7931
3383,2759.0,985.7331
3384,2760.0,806.56744
3385,2760.0,630.85565
3386,2761.0,552.2523
3387,2762.0,505.00418
3388,2762.0,440.54358
3389,2763.0,379.7059
3390,2764.0,335.55356
3391,2764.0,281.38226
3392,2765.0,254.57156
3393,2766.0,220.04172
3394,2766.0,204.5121
3395,2767.0,190.02812
3396,2767.0,174.26549
3397,2768.0,164.13766
3398,2769.0,160.76707
3399,2769.0,156.22835
3400,2770.0,151.16306
3401,2771.0,151.96317
3402,2771.0,152.0908
3403,2772.0,155.96138
3404,2773.0,162.78932
3405,2773.0,170.67973
3406,2774.0,178.06679
3407,2775.0,182.34978
3408,2776.0,177.05072
3409,2776.0,176.21971
3410,2777.0,178.60712
3411,2778.0,176.53218
3412,2778.0,172.23804
3413,2779.0,170.09566
3414,2780.0,171.10446
3415,2780.0,173.54755
3416,2781.0,174.42671
3417,2782.0,183.6515
3418,2782.0,189.5832
3419,2783.0,195.89272
3420,2784.0,204.89365
3421,2785.0,213.04646
3422,2785.0,216.86667
3423,2786.0,216.40102
3424,2787.0,209.941
3425,2787.0,201.67969
3426,2788.0,181.99583
3427,2789.0,169.10072
3428,2790.0,157.4941
3429,2790.0,146.62198
3430,2791.0,137.4092
3431,2792.0,130.69064
3432,2792.0,125.99022
3433,2793.0,128.82257
3434,2794.0,127.79561
3435,2795.0,130.6265
3436,2795.0,131.85118
3437,2796.0,133.30809
3438,2797.0,139.76556
3439,2798.0,147.26999
3440,2798.0,142.74014
3441,2799.0,140.1073
3442,2800.0,150.67577
3443,2801.0,142.7521
3444,2801.0,136.49846
3445,2802.0,135.2517
3446,2803.0,130.7359
3447,2804.0,121.09982
3448,2804.0,113.52228
3449,2805.0,111.94163
3450,2806.0,105.44899
3451,2807.0,106.13502
3452,2807.0,109.86032
3453,2808.0,112.06742
3454,2809.0,117.08971
3455,2810.0,126.37606
3456,2810.0,135.88226
3457,2811.0,143.74449
3458,2812.0,139.01732
3459,2813.0,134.53787
3460,2814.0,125.353806
3461,2814.0,122.13934
3462,2815.0,119.33932
3463,2816.0,114.84446
3464,2817.0,110.10654
3465,2818.0,105.80691
3466,2818.0,104.88847
3467,2819.0,105.9404
3468,2820.0,108.29505
3469,2821.0,111.751015
3470,2821.0,115.0724
3471,2822.0,118.393715
3472,2823.0,121.11649
3473,2824.0,121.39523
3474,2825.0,120.378
3475,2825.0,116.8638
3476,2826.0,115.485275
3477,2827.0,115.5484
3478,2828.0,116.50425
3479,2829.0,119.15855
3480,2830.0,121.52236
3481,2830.0,121.556755
3482,2831.0,120.539536
3483,2832.0,120.86886
3484,2833.0,124.58616
3485,2834.0,126.02081
3486,2834.0,122.336365
3487,2835.0,119.646904
3488,2836.0,119.36762
3489,2837.0,119.476265
3490,2838.0,118.798454
3491,2838.0,116.22221
3492,2839.0,116.294365
3493,2840.0,114.633804
3494,2841.0,111.08128
3495,2842.0,110.49634
3496,2842.0,112.433334
3497,2843.0,113.77054
3498,2844.0,113.83157
3499,2845.0,114.29916
3500,2846.0,120.02988
3501,2846.0,124.187325
3502,2847.0,121.49031
3503,2848.0,121.813354
3504,2849.0,125.53938
3505,2850.0,129.12567
3506,2850.0,131.69876
3507,2851.0,133.43246
3508,2852.0,134.84618
3509,2853.0,128.79283
3510,2854.0,129.12822
3511,2854.0,124.36857
3512,2855.0,119.36291
3513,2856.0,116.2998
3514,2857.0,112.76216
3515,2858.0,111.76314
3516,2858.0,110.376595
3517,2859.0,109.696144
3518,2860.0,112.08922
3519,2861.0,106.148674
3520,2862.0,107.369
3521,2862.0,111.55662
3522,2863.0,108.0001
3523,2864.0,108.464386
3524,2865.0,114.815445
3525,2866.0,116.683266
3526,2866.0,115.963844
3527,2867.0,114.30374
3528,2868.0,110.99685
3529,2869.0,113.5168
3530,2870.0,119.22578
3531,2870.0,110.77922
3532,2871.0,101.60686
3533,2872.0,103.55965
3534,2873.0,106.548065
3535,2874.0,99.862206
3536,2874.0,103.20587
3537,2875.0,112.23741
3538,2876.0,117.37483
3539,2877.0,124.49657
3540,2878.0,154.97566
3541,2878.0,142.17653
3542,2879.0,125.98764
3543,2880.0,129.11063
3544,2881.0,135.62276
3545,2882.0,152.3231
3546,2882.0,177.96133
3547,2883.0,188.95126
3548,2884.0,187.5815
3549,2885.0,184.62299
3550,2886.0,139.47025
3551,2886.0,121.21644
3552,2887.0,120.569885
3553,2888.0,124.140915
3554,2889.0,130.39389
3555,2890.0,145.24886
3556,2891.0,163.00945
3557,2891.0,144.9986
3558,2892.0,159.99295
3559,2893.0,137.8347
3560,2894.0,131.84189
3561,2895.0,135.62393
3562,2895.0,138.42181
3563,2896.0,141.11472
3564,2897.0,152.9878
3565,2898.0,160.39362
3566,2899.0,165.01506
3567,2900.0,167.30704
3568,2900.0,151.5026
3569,2901.0,124.63659
3570,2902.0,111.36105
3571,2903.0,109.517
3572,2904.0,109.0848
3573,2904.0,111.763535
3574,2905.0,110.58512
3575,2906.0,108.96769
3576,2907.0,118.855515
3577,2908.0,117.53668
3578,2909.0,107.023926
3579,2909.0,103.18994
3580,2910.0,108.368324
3581,2911.0,107.57621
3582,2912.0,111.39918
3583,2913.0,120.32442
3584,2914.0,125.54362
3585,2914.0,131.05525
3586,2915.0,136.03577
3587,2916.0,138.47498
3588,2917.0,138.54112
3589,2918.0,136.88655
3590,2918.0,131.50624
3591,2919.0,122.5017
3592,2920.0,112.876015
3593,2921.0,102.36765
3594,2922.0,92.910835
3595,2923.0,87.96926
3596,2924.0,84.60394
3597,2924.0,78.94464
3598,2925.0,80.41052
3599,2926.0,86.31625
3600,2927.0,93.71291
3601,2928.0,101.01168
3602,2929.0,111.8566
3603,2929.0,126.956024
3604,2930.0,142.32635
3605,2931.0,151.58711
3606,2932.0,155.73897
3607,2933.0,155.36502
3608,2934.0,148.40015
3609,2934.0,138.13602
3610,2935.0,129.14267
3611,2936.0,123.32805
3612,2937.0,120.72065
3613,2938.0,120.0803
3614,2939.0,120.36992
3615,2940.0,119.86636
3616,2940.0,118.10658
3617,2941.0,116.23377
3618,2942.0,113.66106
3619,2943.0,109.24714
3620,2944.0,105.09923
3621,2945.0,103.16946
3622,2946.0,102.86375
3623,2946.0,100.301476
3624,2947.0,98.89707
3625,2948.0,100.82432
3626,2949.0,101.47247
3627,2950.0,100.41124
3628,2951.0,101.10509
3629,2952.0,104.148254
3630,2952.0,106.98371
3631,2953.0,107.79077
3632,2954.0,111.45266
3633,2955.0,115.61577
3634,2956.0,115.17019
3635,2957.0,116.72077
3636,2958.0,117.812035
3637,2959.0,116.26835
3638,2959.0,114.85808
3639,2960.0,116.85413
3640,2961.0,114.07824
3641,2962.0,117.82118
3642,2963.0,119.224266
3643,2964.0,120.58999
3644,2965.0,123.740585
3645,2966.0,126.33781
3646,2966.0,128.49792
3647,2967.0,134.83018
3648,2968.0,135.55255
3649,2969.0,142.80898
3650,2970.0,148.91078
3651,2971.0,152.25177
3652,2972.0,154.26466
3653,2973.0,155.65765
3654,2974.0,155.87169
3655,2974.0,154.79677
3656,2975.0,154.44064
3657,2976.0,155.26494
3658,2977.0,161.13808
3659,2978.0,165.21013
3660,2979.0,170.5223
3661,2980.0,174.59592
3662,2981.0,177.88571
3663,2982.0,184.1909
3664,2983.0,189.63503
3665,2983.0,196.00833
3666,2984.0,192.20847
3667,2985.0,190.74791
3668,2986.0,187.97102
3669,2987.0,187.1191
3670,2988.0,185.28714
3671,2989.0,180.70332
3672,2990.0,180.57349
3673,2991.0,183.01923
3674,2992.0,182.11311
3675,2993.0,186.62865
3676,2994.0,188.67262
3677,2995.0,193.6988
3678,2995.0,201.91791
3679,2996.0,207.61601
3680,2997.0,211.03842
3681,2998.0,222.80397
3682,2999.0,227.65062
3683,3000.0,224.69283
3684,3001.0,224.8031
3685,3002.0,223.26074
3686,3003.0,219.1741
3687,3004.0,214.343
3688,3005.0,208.71288
3689,3006.0,206.8902
3690,3007.0,212.23216
3691,3008.0,217.60316
3692,3009.0,221.14651
3693,3010.0,228.99568
3694,3011.0,243.39003
3695,3011.0,259.2732
3696,3012.0,271.3935
3697,3013.0,282.9139
3698,3014.0,301.32993
3699,3015.0,314.41675
3700,3016.0,322.65125
3701,3017.0,327.75256
3702,3018.0,333.14572
3703,3019.0,329.08398
3704,3020.0,313.38058
3705,3021.0,302.7269
3706,3022.0,297.16553
3707,3023.0,313.71188
3708,3024.0,332.00934
3709,3025.0,344.05112
3710,3026.0,366.94556
3711,3027.0,398.44376
3712,3028.0,432.42896
3713,3029.0,475.92758
3714,3030.0,506.8714
3715,3031.0,540.00616
3716,3032.0,631.73047
3717,3033.0,620.5476
3718,3034.0,619.8207
3719,3035.0,635.39075
3720,3036.0,628.726
3721,3037.0,624.48395
3722,3038.0,689.3241
3723,3039.0,807.84454
3724,3040.0,961.74457
3725,3041.0,1393.3273
3726,3042.0,2238.521
3727,3043.0,3817.4277
3728,3044.0,146177.61
3729,3045.0,-2838.4875
3730,3046.0,-1978.0829
3731,3047.0,-1605.3413
3732,3048.0,-1284.1199
3733,3049.0,-1134.925
3734,3050.0,-1046.2015
3735,3051.0,-966.6904
3736,3052.0,-909.6023
3737,3053.0,-879.0034
3738,3054.0,-834.0694
3739,3055.0,-773.89777
3740,3056.0,-777.6853
3741,3057.0,-869.6075
3742,3058.0,-1045.7672
3743,3059.0,-1369.6357
3744,3059.0,-1707.2527
3745,3060.0,-1792.7117
3746,3061.0,-1856.242
3747,3062.0,-1981.3396
3748,3063.0,-1855.7312
3749,3064.0,-1742.3855
3750,3065.0,-1556.6367
3751,3066.0,-1412.7657
3752,3067.0,-1381.3553
3753,3068.0,-1373.5056
3754,3069.0,-1296.3129
3755,3070.0,-1288.4362
3756,3071.0,-1093.8488
3757,3071.0,-1078.3193
3758,3072.0,-1208.5598
3759,3073.0,-1229.6832
3760,3074.0,-1434.9355
3761,3075.0,-2100.1873
3762,3076.0,-3139.579
3763,3077.0,-4902.2217
3764,3078.0,58227.754
3765,3078.0,3990.4426
3766,3079.0,4286.559
3767,3080.0,3626.785
3768,3081.0,2162.478
3769,3082.0,1765.3242
3770,3083.0,1966.8384
3771,3083.0,1715.7019
3772,3084.0,1305.9064
3773,3085.0,1197.455
3774,3086.0,1118.001
3775,3087.0,1241.5746
3776,3087.0,1107.4807
3777,3088.0,1120.9111
3778,3089.0,1295.8522
3779,3090.0,1089.2106
3780,3090.0,1374.5789
3781,3091.0,2244.0127
3782,3092.0,2486.7317
3783,3093.0,2202.7117
3784,3093.0,2142.698
3785,3094.0,2069.7268
3786,3095.0,1800.2416
3787,3096.0,1629.326
3788,3096.0,1935.9729
3789,3097.0,2352.9045
3790,3098.0,1954.0331
3791,3099.0,1832.1384
3792,3099.0,1299.5693
3793,3100.0,1162.4596
3794,3101.0,1189.8412
3795,3101.0,1066.301
3796,3102.0,966.4688
3797,3103.0,1007.3245
3798,3103.0,1018.6566
3799,3104.0,965.9137
3800,3105.0,1023.58746
3801,3105.0,886.6755
3802,3106.0,801.3827
3803,3107.0,851.88135
3804,3107.0,787.45306
3805,3108.0,692.6398
3806,3109.0,593.8815
3807,3109.0,581.1146
3808,3110.0,524.3284
3809,3111.0,481.49066
3810,3111.0,459.4843
3811,3112.0,437.60413
3812,3112.0,405.88602
3813,3113.0,387.6038
3814,3114.0,363.38608
3815,3114.0,331.2527
3816,3115.0,289.62943
3817,3115.0,258.12036
3818,3116.0,235.92583
3819,3117.0,216.70084
3820,3117.0,197.3641
3821,3118.0,179.09149
3822,3118.0,164.96687
3823,3119.0,151.94382
3824,3120.0,140.35529
3825,3120.0,133.99205
3826,3121.0,125.96884
3827,3121.0,117.67136
3828,3122.0,112.32017
3829,3123.0,108.37935
3830,3123.0,104.14341
3831,3124.0,100.79615
3832,3124.0,98.223
3833,3125.0,94.89462
3834,3126.0,94.600525
3835,3126.0,93.23285
3836,3127.0,90.44969
3837,3127.0,90.951836
3838,3128.0,89.55791
3839,3128.0,87.41972
3840,3129.0,87.502945
3841,3130.0,85.73058
3842,3130.0,86.01086
3843,3131.0,85.2778
3844,3131.0,83.46469
3845,3132.0,83.517586
3846,3133.0,80.8467
3847,3133.0,84.68385
3848,3134.0,79.76522
3849,3134.0,78.9139
3850,3135.0,79.16094
3851,3136.0,77.836716
3852,3136.0,75.4888
3853,3137.0,73.9107
3854,3137.0,73.45421
3855,3138.0,73.69345
3856,3139.0,70.905235
3857,3139.0,70.57733
3858,3140.0,71.21551
3859,3140.0,70.94369
3860,3141.0,70.20079
3861,3142.0,70.78789
3862,3142.0,73.17456
3863,3143.0,70.766365
3864,3143.0,71.8799
3865,3144.0,73.87816
3866,3144.0,72.86818
3867,3145.0,71.87437
3868,3146.0,72.297745
3869,3146.0,72.53387
3870,3147.0,70.52665
3871,3147.0,67.808105
3872,3148.0,67.73411
3873,3149.0,68.13007
3874,3149.0,66.63696
3875,3150.0,65.06997
3876,3150.0,65.01514
3877,3151.0,65.28038
3878,3152.0,64.60331
3879,3152.0,64.69698
3880,3153.0,67.31094
3881,3153.0,65.65742
3882,3154.0,66.77359
3883,3155.0,67.942955
3884,3155.0,67.257
3885,3156.0,66.51921
3886,3156.0,66.59995
3887,3157.0,64.01368
3888,3157.0,58.92757
3889,3158.0,61.441322
3890,3159.0,60.138935
3891,3159.0,56.955128
3892,3160.0,56.511284
3893,3160.0,56.264122
3894,3161.0,53.822834
3895,3162.0,51.450237
3896,3162.0,50.02643
3897,3163.0,50.29334
3898,3163.0,51.964542
3899,3164.0,46.404156
3900,3164.0,48.747116
3901,3165.0,53.555027
3902,3166.0,51.03601
3903,3166.0,46.51216
3904,3167.0,46.97981
3905,3167.0,52.138615
3906,3168.0,51.270176
3907,3168.0,50.31442
3908,3169.0,52.30002
3909,3170.0,53.80436
3910,3170.0,50.022446
3911,3171.0,45.862408
3912,3171.0,52.065063
3913,3172.0,55.76882
3914,3172.0,45.99778
3915,3173.0,43.978096
3916,3174.0,48.913628
3917,3174.0,47.84089
3918,3175.0,42.82011
3919,3175.0,43.895355
3920,3176.0,51.0003
3921,3176.0,45.363255
3922,3177.0,47.438595
3923,3177.0,58.55256
3924,3178.0,58.49159
3925,3179.0,59.04908
3926,3179.0,65.56386
3927,3180.0,68.207184
3928,3180.0,61.284954
3929,3181.0,66.96813
3930,3181.0,60.615646
3931,3182.0,49.625988
3932,3183.0,45.618473
3933,3183.0,43.94957
3934,3184.0,43.059765
3935,3184.0,42.8386
3936,3185.0,43.14493
3937,3185.0,44.04096
3938,3186.0,47.58229
3939,3187.0,50.270077
3940,3187.0,53.01067
3941,3188.0,55.861835
3942,3188.0,56.87504
3943,3189.0,55.523376
3944,3189.0,53.45071
3945,3190.0,51.90281
3946,3191.0,51.202065
3947,3191.0,50.59339
3948,3192.0,50.77571
3949,3192.0,51.559395
3950,3193.0,52.846943
3951,3193.0,54.601658
3952,3194.0,56.817833
3953,3195.0,59.348366
3954,3195.0,61.31106
3955,3196.0,62.530903
3956,3196.0,62.58086
3957,3197.0,62.42053
3958,3197.0,61.827927
3959,3198.0,61.01476
3960,3199.0,60.560993
3961,3199.0,60.525703
3962,3200.0,60.832462
3963,3200.0,61.383457
3964,3201.0,61.90931
3965,3202.0,63.31822
3966,3202.0,65.54916
3967,3203.0,68.101105
3968,3203.0,70.18011
3969,3204.0,71.75467
3970,3204.0,71.9441
3971,3205.0,72.409546
3972,3206.0,72.20845
3973,3206.0,71.33083
3974,3207.0,70.19168
3975,3207.0,69.353676
3976,3208.0,68.36598
3977,3209.0,67.02764
3978,3209.0,65.456894
3979,3210.0,64.0955
3980,3210.0,65.06779
3981,3211.0,66.02082
3982,3212.0,66.54491
3983,3212.0,67.55392
3984,3213.0,68.376076
3985,3213.0,69.07836
3986,3214.0,71.432045
3987,3215.0,73.48404
3988,3215.0,76.93273
3989,3216.0,83.20134
3990,3216.0,90.664314
3991,3217.0,100.20994
3992,3218.0,111.064384
3993,3218.0,123.988144
3994,3219.0,142.5001
3995,3220.0,157.07811
3996,3220.0,170.52257
3997,3221.0,179.49113
3998,3221.0,191.0972
3999,3222.0,197.53351
4000,3223.0,199.82074
4001,3223.0,199.79817
4002,3224.0,199.36804
4003,3225.0,203.68723
4004,3225.0,214.44084
4005,3226.0,226.36191
4006,3226.0,248.54689
4007,3227.0,277.17242
4008,3228.0,299.88934
4009,3228.0,325.89725
4010,3229.0,356.7123
4011,3230.0,347.78754
4012,3230.0,325.86288
4013,3231.0,301.21762
4014,3232.0,267.47385
4015,3232.0,276.89035
4016,3233.0,277.86423
4017,3234.0,278.90552
4018,3234.0,234.41267
4019,3235.0,159.02089
4020,3236.0,169.61719
4021,3236.0,167.94644
4022,3237.0,176.36037
4023,3238.0,148.09549
4024,3238.0,133.1766
4025,3239.0,128.29497
4026,3240.0,127.250725
4027,3240.0,127.01475
4028,3241.0,115.87875
4029,3242.0,129.06738
4030,3242.0,124.73168
4031,3243.0,109.759514
4032,3244.0,124.41169
4033,3244.0,145.4074
4034,3245.0,137.45432
4035,3246.0,129.5649
4036,3246.0,174.32999
4037,3247.0,172.78519
4038,3248.0,185.54576
4039,3249.0,218.01433
4040,3249.0,194.39168
4041,3250.0,193.62578
4042,3251.0,206.49489
4043,3251.0,187.97627
4044,3252.0,165.60056
4045,3253.0,176.38927
4046,3253.0,151.85733
4047,3254.0,139.8646
4048,3255.0,145.3847
4049,3256.0,141.6511
4050,3256.0,140.39548
4051,3257.0,152.48488
4052,3258.0,161.95747
4053,3258.0,156.33163
4054,3259.0,177.2388
4055,3260.0,209.32759
4056,3261.0,198.84657
4057,3261.0,224.6282
4058,3262.0,297.35568
4059,3263.0,296.4809
4060,3263.0,237.82976
4061,3264.0,401.88675
4062,3265.0,483.46317
4063,3266.0,319.89374
4064,3266.0,258.30267
4065,3267.0,218.59547
4066,3268.0,181.28065
4067,3269.0,144.87195
4068,3269.0,121.58645
4069,3270.0,117.770744
4070,3271.0,102.69278
4071,3272.0,118.85945
4072,3272.0,131.55183
4073,3273.0,142.43486
4074,3274.0,152.52292
4075,3275.0,165.03745
4076,3275.0,182.20126
4077,3276.0,198.65349
4078,3277.0,200.57207
4079,3278.0,225.29678
4080,3278.0,237.04262
4081,3279.0,234.14227
4082,3280.0,218.30031
4083,3281.0,213.64029
4084,3281.0,216.4299
4085,3282.0,199.04341
4086,3283.0,167.47765
4087,3284.0,166.35594
4088,3284.0,152.44812
4089,3285.0,137.99263
4090,3286.0,137.60464
4091,3287.0,141.15987
4092,3288.0,139.45674
4093,3288.0,136.6433
4094,3289.0,146.3576
4095,3290.0,160.6501
4096,3291.0,153.72389
4097,3292.0,153.76927
4098,3292.0,157.95505
4099,3293.0,160.97981
4100,3294.0,161.77539
4101,3295.0,165.52469
4102,3295.0,174.40779
4103,3296.0,176.28076
4104,3297.0,159.76186
4105,3298.0,150.21648
4106,3299.0,156.98048
4107,3299.0,172.03207
4108,3300.0,179.50702
4109,3301.0,167.82504
4110,3302.0,150.42523
4111,3303.0,150.44867
4112,3303.0,155.93555
4113,3304.0,148.52248
4114,3305.0,144.75267
4115,3306.0,147.5528
4116,3307.0,151.17099
4117,3307.0,142.15033
4118,3308.0,123.99026
4119,3309.0,120.508064
4120,3310.0,126.97075
4121,3311.0,129.94714
4122,3312.0,135.74707
4123,3312.0,151.42783
4124,3313.0,168.52654
4125,3314.0,174.66698
4126,3315.0,171.64651
4127,3316.0,169.6427
4128,3316.0,171.45786
4129,3317.0,159.86432
4130,3318.0,151.88873
4131,3319.0,155.36531
4132,3320.0,157.60355
4133,3320.0,157.91118
4134,3321.0,162.1396
4135,3322.0,165.4996
4136,3323.0,154.82263
4137,3324.0,161.77399
4138,3325.0,164.9135
4139,3325.0,167.57256
4140,3326.0,174.38289
4141,3327.0,186.98984
4142,3328.0,201.97021
4143,3329.0,214.02419
4144,3330.0,225.88228
4145,3330.0,242.36118
4146,3331.0,259.54245
4147,3332.0,265.32388
4148,3333.0,271.77417
4149,3334.0,280.43933
4150,3335.0,290.16684
4151,3335.0,288.99005
4152,3336.0,256.49084
4153,3337.0,263.38
4154,3338.0,284.82455
4155,3339.0,243.45471
4156,3340.0,231.52739
4157,3341.0,241.66792
4158,3341.0,232.29608
4159,3342.0,205.64532
4160,3343.0,208.86566
4161,3344.0,205.79474
4162,3345.0,205.96898
4163,3346.0,209.31152
4164,3347.0,223.2076
4165,3347.0,237.45511
4166,3348.0,256.931
4167,3349.0,286.13208
4168,3350.0,305.1347
4169,3351.0,317.65628
4170,3352.0,345.56055
4171,3353.0,338.49155
4172,3353.0,346.70102
4173,3354.0,346.92065
4174,3355.0,333.10855
4175,3356.0,320.46786
4176,3357.0,311.68777
4177,3358.0,287.25183
4178,3359.0,292.5253
4179,3359.0,280.7897
4180,3360.0,278.85645
4181,3361.0,281.3325
4182,3362.0,282.1108
4183,3363.0,285.45853
4184,3364.0,295.8784
4185,3365.0,304.79883
4186,3366.0,314.41846
4187,3367.0,344.61102
4188,3367.0,363.7417
4189,3368.0,398.49997
4190,3369.0,432.2395
4191,3370.0,453.5462
4192,3371.0,470.61362
4193,3372.0,480.23148
4194,3373.0,466.3705
4195,3374.0,454.81613
4196,3375.0,433.23846
4197,3375.0,418.77295
4198,3376.0,404.53577
4199,3377.0,401.6229
4200,3378.0,411.5978
4201,3379.0,417.83038
4202,3380.0,425.40134
4203,3381.0,457.43527
4204,3382.0,475.73508
4205,3383.0,517.5244
4206,3384.0,551.3282
4207,3384.0,592.2289
4208,3385.0,641.69855
4209,3386.0,652.8475
4210,3387.0,620.14746
4211,3388.0,581.93835
4212,3389.0,533.95496
4213,3390.0,490.3917
4214,3391.0,450.60815
4215,3392.0,419.46936
4216,3393.0,400.68515
4217,3394.0,398.76367
4218,3395.0,416.407
4219,3395.0,423.15598
4220,3396.0,451.47003
4221,3397.0,477.41946
4222,3398.0,497.23126
4223,3399.0,513.81903
4224,3400.0,534.3505
4225,3401.0,547.4931
4226,3402.0,533.59973
4227,3403.0,542.1002
4228,3404.0,554.8455
4229,3405.0,584.66486
4230,3406.0,615.39233
4231,3407.0,678.4444
4232,3407.0,744.52454
4233,3408.0,758.63654
4234,3409.0,732.6438
4235,3410.0,717.13135
4236,3411.0,682.17694
4237,3412.0,637.99243
4238,3413.0,594.78424
4239,3414.0,558.1504
4240,3415.0,538.06476
4241,3416.0,520.2618
4242,3417.0,495.64316
4243,3418.0,492.80307
4244,3419.0,494.55896
4245,3420.0,522.2875
4246,3421.0,547.94226
4247,3422.0,591.53265
4248,3423.0,651.1481
4249,3424.0,734.6228
4250,3424.0,826.4459
4251,3425.0,826.349
4252,3426.0,785.9103
4253,3427.0,672.736
4254,3428.0,604.0732
4255,3429.0,549.7207
4256,3430.0,500.0303
4257,3431.0,457.11862
4258,3432.0,430.48575
4259,3433.0,425.17407
4260,3434.0,427.4733
4261,3435.0,456.32126
4262,3436.0,489.57446
4263,3437.0,522.8465
4264,3438.0,532.5583
4265,3439.0,528.7544
4266,3440.0,516.1939
4267,3441.0,492.70526
4268,3442.0,485.55722
4269,3443.0,474.48016
4270,3444.0,472.67508
4271,3445.0,480.44037
4272,3446.0,493.118
4273,3447.0,511.76465
4274,3448.0,526.68976
4275,3449.0,527.75543
4276,3450.0,524.0872
4277,3451.0,499.5599
4278,3452.0,490.64688
4279,3453.0,480.81448
4280,3454.0,481.0766
4281,3455.0,484.6978
4282,3456.0,501.81314
4283,3457.0,536.8025
4284,3458.0,560.6743
4285,3458.0,589.7272
4286,3459.0,604.8251
4287,3460.0,620.4082
4288,3461.0,626.1184
4289,3462.0,626.44055
4290,3463.0,618.8896
4291,3464.0,601.98553
4292,3465.0,579.1901
4293,3466.0,544.24664
4294,3467.0,511.80646
4295,3468.0,487.6928
4296,3469.0,462.2562
4297,3470.0,444.7886
4298,3471.0,435.15125
4299,3472.0,434.67294
4300,3473.0,447.06683
4301,3474.0,467.1171
4302,3475.0,498.99744
4303,3476.0,535.48676
4304,3477.0,576.1739
